%citing_id	cited_id	citation_label	timestamp
13822	6167	1	157794533
14639	6167	1	157794534
14893	6167	1	157794535
15444	6167	1	157794536
18769	6167	1	157794537
370	6168	1	157794538
16823	6168	1	157794539
621	6169	1	157794540
2610	6169	1	157794541
4187	6169	1	157794542
7064	6169	1	157794543
7584	6169	1	157794544
9965	6169	1	157794545
15325	6169	1	157794546
16186	6169	1	157794547
19520	6169	1	157794548
12347	6170	1	157794549
17499	6171	1	157794550
11366	6172	1	157794551
4460	6173	1	157794552
67	6174	1	157794553
416	6174	1	157794554
4117	6174	1	157794555
4144	6174	1	157794556
4149	6174	1	157794557
4239	6174	1	157794558
6858	6174	1	157794559
11025	6174	1	157794560
11630	6174	1	157794561
11962	6174	1	157794562
13107	6174	1	157794563
17846	6174	1	157794564
18701	6174	1	157794565
6650	6175	1	157794566
8014	6176	1	157794567
19016	6176	1	157794568
10205	6177	1	157794569
19169	6178	1	157794570
2821	6179	1	157794571
15741	6179	1	157794572
2650	6180	1	157794573
6715	6180	1	157794574
7377	6180	1	157794575
11024	6180	1	157794576
11331	6180	1	157794577
11450	6180	1	157794578
12880	6180	1	157794579
2098	6181	1	157794580
6630	6181	1	157794581
6811	6181	1	157794582
7476	6181	1	157794583
7797	6181	1	157794584
8089	6181	1	157794585
8296	6181	1	157794586
10026	6181	1	157794587
11432	6181	1	157794588
15893	6181	1	157794589
17159	6181	1	157794590
1920	6182	1	157794591
2361	6183	1	157794592
16714	6183	1	157794593
150	6184	1	157794594
901	6184	1	157794595
1478	6184	1	157794596
1987	6184	1	157794597
5463	6184	1	157794598
5994	6184	1	157794599
6934	6184	1	157794600
8956	6184	1	157794601
9553	6184	1	157794602
10431	6184	1	157794603
10620	6184	1	157794604
10796	6184	1	157794605
12564	6184	1	157794606
16800	6184	1	157794607
17399	6184	1	157794608
18373	6184	1	157794609
2708	6185	1	157794610
3831	6185	1	157794611
4397	6185	1	157794612
5550	6185	1	157794613
5565	6185	1	157794614
6120	6185	1	157794615
6872	6185	1	157794616
8629	6185	1	157794617
9574	6185	1	157794618
12467	6185	1	157794619
14127	6185	1	157794620
14454	6185	1	157794621
18811	6185	1	157794622
17056	6186	1	157794623
6581	6187	1	157794624
5156	6188	1	157794625
5386	6189	1	157794626
753	6190	1	157794627
1074	6190	1	157794628
1142	6190	1	157794629
2285	6190	1	157794630
3894	6190	1	157794631
4907	6190	1	157794632
7519	6190	1	157794633
8487	6190	1	157794634
11632	6190	1	157794635
14295	6190	1	157794636
14813	6190	1	157794637
15047	6190	1	157794638
16700	6190	1	157794639
16752	6190	1	157794640
18679	6190	1	157794641
4866	6191	1	157794642
12253	6192	1	157794643
12964	6192	1	157794644
778	6193	1	157794645
9241	6193	1	157794646
1050	6194	1	157794647
220	6195	1	157794648
6638	6195	1	157794649
7300	6195	1	157794650
7651	6195	1	157794651
8436	6195	1	157794652
11000	6195	1	157794653
13069	6195	1	157794654
14376	6195	1	157794655
17215	6195	1	157794656
18651	6195	1	157794657
19280	6195	1	157794658
19594	6195	1	157794659
6501	6196	1	157794660
14982	6196	1	157794661
668	6197	1	157794662
2229	6197	1	157794663
6794	6197	1	157794664
14110	6197	1	157794665
16500	6197	1	157794666
18768	6197	1	157794667
18995	6197	1	157794668
16637	6198	1	157794669
826	6199	1	157794670
1381	6199	1	157794671
1858	6199	1	157794672
4437	6199	1	157794673
6670	6199	1	157794674
9720	6199	1	157794675
11952	6199	1	157794676
14071	6199	1	157794677
14079	6199	1	157794678
14081	6199	1	157794679
19	6200	1	157794680
18936	6200	1	157794681
7108	6201	1	157794682
7116	6201	1	157794683
11024	6201	1	157794684
11450	6201	1	157794685
11894	6201	1	157794686
14482	6201	1	157794687
14566	6201	1	157794688
17676	6201	1	157794689
16347	6202	1	157794690
1205	6203	1	157794691
1201	6204	1	157794692
3102	6204	1	157794693
3340	6204	1	157794694
4232	6204	1	157794695
4840	6204	1	157794696
7752	6204	1	157794697
8365	6204	1	157794698
10223	6204	1	157794699
11622	6204	1	157794700
12721	6204	1	157794701
15058	6204	1	157794702
15574	6204	1	157794703
759	6205	1	157794704
2549	6205	1	157794705
3043	6205	1	157794706
4837	6205	1	157794707
5115	6205	1	157794708
5549	6205	1	157794709
6641	6205	1	157794710
6712	6205	1	157794711
8131	6205	1	157794712
9523	6205	1	157794713
9560	6205	1	157794714
10568	6205	1	157794715
10899	6205	1	157794716
13481	6205	1	157794717
14490	6205	1	157794718
17295	6205	1	157794719
18581	6205	1	157794720
18659	6205	1	157794721
18762	6205	1	157794722
8685	6206	1	157794723
18505	6206	1	157794724
2150	6207	1	157794725
6706	6207	1	157794726
7086	6207	1	157794727
8262	6207	1	157794728
1785	6208	1	157794729
2128	6208	1	157794730
2195	6208	1	157794731
3930	6208	1	157794732
3931	6208	1	157794733
4197	6208	1	157794734
5293	6208	1	157794735
7103	6208	1	157794736
8024	6208	1	157794737
11275	6208	1	157794738
12349	6208	1	157794739
14235	6208	1	157794740
15117	6208	1	157794741
15951	6208	1	157794742
16033	6208	1	157794743
943	6209	1	157794744
1171	6209	1	157794745
3025	6209	1	157794746
7437	6209	1	157794747
8525	6209	1	157794748
10281	6209	1	157794749
11804	6209	1	157794750
16149	6209	1	157794751
16359	6209	1	157794752
17644	6209	1	157794753
18451	6209	1	157794754
2005	6210	1	157794755
2145	6210	1	157794756
3067	6210	1	157794757
4591	6210	1	157794758
4987	6210	1	157794759
5614	6210	1	157794760
10197	6210	1	157794761
10393	6210	1	157794762
11888	6210	1	157794763
12256	6210	1	157794764
13422	6210	1	157794765
14361	6210	1	157794766
14412	6210	1	157794767
17859	6210	1	157794768
18439	6210	1	157794769
19337	6210	1	157794770
3663	6211	1	157794771
10304	6212	1	157794772
14388	6212	1	157794773
18373	6212	1	157794774
5515	6213	1	157794775
10484	6214	1	157794776
210	6215	1	157794777
4533	6215	1	157794778
3136	6216	1	157794779
476	6217	1	157794780
575	6217	1	157794781
4501	6217	1	157794782
9206	6217	1	157794783
16912	6217	1	157794784
17976	6217	1	157794785
18513	6217	1	157794786
3800	6218	1	157794787
15079	6219	1	157794788
5048	6220	1	157794789
11907	6220	1	157794790
18645	6220	1	157794791
6527	6221	1	157794792
19029	6221	1	157794793
2943	6222	1	157794794
3137	6223	1	157794795
13354	6223	1	157794796
14353	6223	1	157794797
565	6224	1	157794798
2818	6224	1	157794799
3092	6224	1	157794800
3759	6224	1	157794801
4898	6224	1	157794802
5040	6224	1	157794803
7566	6224	1	157794804
8951	6224	1	157794805
9501	6224	1	157794806
10732	6224	1	157794807
12503	6224	1	157794808
12549	6224	1	157794809
13155	6224	1	157794810
15090	6224	1	157794811
15639	6224	1	157794812
11785	6225	1	157794813
10136	6226	1	157794814
10136	6227	1	157794815
7326	6228	1	157794816
6539	6229	1	157794817
11658	6229	1	157794818
12974	6230	1	157794819
18614	6230	1	157794820
5461	6231	1	157794821
6907	6231	1	157794822
10588	6231	1	157794823
11577	6231	1	157794824
17194	6231	1	157794825
18146	6231	1	157794826
3927	6232	1	157794827
16415	6233	1	157794828
13939	6234	1	157794829
17499	6235	1	157794830
4846	6236	1	157794831
9277	6236	1	157794832
10601	6236	1	157794833
11039	6236	1	157794834
11362	6236	1	157794835
11785	6236	1	157794836
11810	6236	1	157794837
14722	6236	1	157794838
16533	6236	1	157794839
18548	6236	1	157794840
19044	6236	1	157794841
14563	6237	1	157794842
4733	6238	1	157794843
11752	6238	1	157794844
2402	6239	1	157794845
6952	6239	1	157794846
12893	6239	1	157794847
12898	6239	1	157794848
15370	6239	1	157794849
2915	6240	1	157794850
14194	6240	1	157794851
11241	6241	1	157794852
7	6242	1	157794853
783	6242	1	157794854
2724	6242	1	157794855
3468	6242	1	157794856
3732	6242	1	157794857
5513	6242	1	157794858
5870	6242	1	157794859
6573	6242	1	157794860
7073	6242	1	157794861
7298	6242	1	157794862
7310	6242	1	157794863
8509	6242	1	157794864
9876	6242	1	157794865
11024	6242	1	157794866
13103	6242	1	157794867
13668	6242	1	157794868
14036	6242	1	157794869
14261	6242	1	157794870
14274	6242	1	157794871
15597	6242	1	157794872
16143	6242	1	157794873
16728	6242	1	157794874
18028	6242	1	157794875
18434	6242	1	157794876
645	6243	1	157794877
897	6243	1	157794878
969	6243	1	157794879
1191	6243	1	157794880
1868	6243	1	157794881
2612	6243	1	157794882
2835	6243	1	157794883
3781	6243	1	157794884
4177	6243	1	157794885
5045	6243	1	157794886
5872	6243	1	157794887
7828	6243	1	157794888
8037	6243	1	157794889
10184	6243	1	157794890
11130	6243	1	157794891
11731	6243	1	157794892
11907	6243	1	157794893
12483	6243	1	157794894
16179	6243	1	157794895
16631	6243	1	157794896
17542	6243	1	157794897
18337	6243	1	157794898
18782	6243	1	157794899
19044	6243	1	157794900
1806	6244	1	157794901
4696	6244	1	157794902
5104	6244	1	157794903
5428	6244	1	157794904
5919	6244	1	157794905
6836	6244	1	157794906
8219	6244	1	157794907
9548	6244	1	157794908
12179	6244	1	157794909
12592	6244	1	157794910
17012	6244	1	157794911
18288	6244	1	157794912
18648	6244	1	157794913
18867	6244	1	157794914
19151	6244	1	157794915
19270	6244	1	157794916
1486	6245	1	157794917
3860	6245	1	157794918
4137	6245	1	157794919
6718	6245	1	157794920
8978	6245	1	157794921
11059	6245	1	157794922
14401	6245	1	157794923
15834	6245	1	157794924
17411	6245	1	157794925
17722	6245	1	157794926
5353	6246	1	157794927
1683	6247	1	157794928
6276	6247	1	157794929
12416	6247	1	157794930
13623	6247	1	157794931
14353	6247	1	157794932
14515	6247	1	157794933
15952	6247	1	157794934
2655	6248	1	157794935
17155	6248	1	157794936
9343	6249	1	157794937
13633	6249	1	157794938
3224	6250	1	157794939
18349	6251	1	157794940
2134	6252	1	157794941
10718	6253	1	157794942
9814	6254	1	157794943
10107	6255	1	157794944
10203	6255	1	157794945
13010	6255	1	157794946
16692	6255	1	157794947
17155	6255	1	157794948
2134	6256	1	157794949
3287	6256	1	157794950
3846	6256	1	157794951
12192	6257	1	157794952
18949	6258	1	157794953
1204	6259	1	157794954
1257	6259	1	157794955
1265	6259	1	157794956
2592	6259	1	157794957
3104	6259	1	157794958
7765	6259	1	157794959
8483	6259	1	157794960
13623	6259	1	157794961
15920	6259	1	157794962
17164	6259	1	157794963
13010	6260	1	157794964
1714	6261	1	157794965
4602	6261	1	157794966
5006	6261	1	157794967
6443	6261	1	157794968
6448	6261	1	157794969
12572	6261	1	157794970
13468	6261	1	157794971
14497	6261	1	157794972
17982	6261	1	157794973
19089	6261	1	157794974
3123	6262	1	157794975
3203	6262	1	157794976
4043	6262	1	157794977
4408	6262	1	157794978
5710	6262	1	157794979
6567	6262	1	157794980
7125	6262	1	157794981
9027	6262	1	157794982
9039	6262	1	157794983
9842	6262	1	157794984
11085	6262	1	157794985
11310	6262	1	157794986
11508	6262	1	157794987
11576	6262	1	157794988
12028	6262	1	157794989
13512	6262	1	157794990
18405	6262	1	157794991
9588	6263	1	157794992
3848	6264	1	157794993
9588	6264	1	157794994
754	6265	1	157794995
11840	6266	1	157794996
15975	6267	1	157794997
4411	6268	1	157794998
2533	6269	1	157794999
3054	6269	1	157795000
12382	6269	1	157795001
13160	6269	1	157795002
15919	6269	1	157795003
10163	6270	1	157795004
13453	6270	1	157795005
14893	6270	1	157795006
4620	6271	1	157795007
17057	6271	1	157795008
210	6272	1	157795009
258	6272	1	157795010
6511	6272	1	157795011
7063	6272	1	157795012
8998	6272	1	157795013
9873	6272	1	157795014
10308	6272	1	157795015
14163	6272	1	157795016
14385	6272	1	157795017
14626	6272	1	157795018
15324	6272	1	157795019
17217	6272	1	157795020
17708	6272	1	157795021
18725	6272	1	157795022
974	6273	1	157795023
1346	6273	1	157795024
1392	6273	1	157795025
2244	6273	1	157795026
2520	6273	1	157795027
2723	6273	1	157795028
3226	6273	1	157795029
3495	6273	1	157795030
3856	6273	1	157795031
3888	6273	1	157795032
4034	6273	1	157795033
4609	6273	1	157795034
4811	6273	1	157795035
4959	6273	1	157795036
5586	6273	1	157795037
6450	6273	1	157795038
6927	6273	1	157795039
7142	6273	1	157795040
7174	6273	1	157795041
7518	6273	1	157795042
7742	6273	1	157795043
8043	6273	1	157795044
8528	6273	1	157795045
8529	6273	1	157795046
9040	6273	1	157795047
9235	6273	1	157795048
10165	6273	1	157795049
10699	6273	1	157795050
11449	6273	1	157795051
11450	6273	1	157795052
12943	6273	1	157795053
13252	6273	1	157795054
13358	6273	1	157795055
13740	6273	1	157795056
14623	6273	1	157795057
15171	6273	1	157795058
17042	6273	1	157795059
17438	6273	1	157795060
17537	6273	1	157795061
17634	6273	1	157795062
17688	6273	1	157795063
17961	6273	1	157795064
18201	6273	1	157795065
19273	6273	1	157795066
19308	6273	1	157795067
19374	6273	1	157795068
8392	6274	1	157795069
8130	6275	1	157795070
1195	6276	1	157795071
1573	6276	1	157795072
1732	6276	1	157795073
2549	6276	1	157795074
5552	6276	1	157795075
6247	6276	1	157795076
6381	6276	1	157795077
6512	6276	1	157795078
8046	6276	1	157795079
8332	6276	1	157795080
8745	6276	1	157795081
9242	6276	1	157795082
9245	6276	1	157795083
9302	6276	1	157795084
9308	6276	1	157795085
9690	6276	1	157795086
10323	6276	1	157795087
10699	6276	1	157795088
10775	6276	1	157795089
10819	6276	1	157795090
11205	6276	1	157795091
13208	6276	1	157795092
15440	6276	1	157795093
18861	6276	1	157795094
18942	6276	1	157795095
7294	6277	1	157795096
7790	6277	1	157795097
10377	6277	1	157795098
10956	6277	1	157795099
18958	6277	1	157795100
9512	6278	1	157795101
6075	6279	1	157795102
12841	6279	1	157795103
15155	6279	1	157795104
1036	6280	1	157795105
5242	6280	1	157795106
8081	6280	1	157795107
9986	6280	1	157795108
14418	6280	1	157795109
14668	6280	1	157795110
2546	6281	1	157795111
12427	6282	1	157795112
2613	6283	1	157795113
4370	6283	1	157795114
16932	6283	1	157795115
1919	6284	1	157795116
6703	6284	1	157795117
7108	6284	1	157795118
7167	6284	1	157795119
7850	6284	1	157795120
11397	6284	1	157795121
11608	6284	1	157795122
11643	6284	1	157795123
13842	6284	1	157795124
14158	6284	1	157795125
15325	6284	1	157795126
13009	6285	1	157795127
13534	6285	1	157795128
13761	6285	1	157795129
17382	6285	1	157795130
15984	6286	1	157795131
14791	6287	1	157795132
3757	6288	1	157795133
4184	6288	1	157795134
15713	6289	1	157795135
11378	6290	1	157795136
14386	6290	1	157795137
19002	6290	1	157795138
6833	6291	1	157795139
8526	6291	1	157795140
14662	6291	1	157795141
4799	6292	1	157795142
1639	6293	1	157795143
4131	6293	1	157795144
4432	6293	1	157795145
4879	6293	1	157795146
6464	6293	1	157795147
6853	6293	1	157795148
8229	6293	1	157795149
10684	6293	1	157795150
17662	6293	1	157795151
8077	6294	1	157795152
4557	6295	1	157795153
1377	6296	1	157795154
1843	6296	1	157795155
2914	6296	1	157795156
3858	6296	1	157795157
4072	6296	1	157795158
4733	6296	1	157795159
5305	6296	1	157795160
6660	6296	1	157795161
10259	6296	1	157795162
10344	6296	1	157795163
11356	6296	1	157795164
11752	6296	1	157795165
12340	6296	1	157795166
15503	6296	1	157795167
15664	6296	1	157795168
15768	6296	1	157795169
8879	6297	1	157795170
263	6298	1	157795171
748	6298	1	157795172
1168	6298	1	157795173
1804	6298	1	157795174
2994	6298	1	157795175
5051	6298	1	157795176
5515	6298	1	157795177
6040	6298	1	157795178
6512	6298	1	157795179
9620	6298	1	157795180
10110	6298	1	157795181
11449	6298	1	157795182
11450	6298	1	157795183
12546	6298	1	157795184
16346	6298	1	157795185
16866	6298	1	157795186
18781	6299	1	157795187
2262	6300	1	157795188
16384	6300	1	157795189
3161	6301	1	157795190
2117	6302	1	157795191
2216	6302	1	157795192
2365	6302	1	157795193
4194	6302	1	157795194
9061	6302	1	157795195
10265	6302	1	157795196
11275	6302	1	157795197
11902	6302	1	157795198
12349	6302	1	157795199
13597	6302	1	157795200
13800	6302	1	157795201
14454	6302	1	157795202
15468	6302	1	157795203
18719	6302	1	157795204
18744	6302	1	157795205
18832	6302	1	157795206
5730	6303	1	157795207
16443	6303	1	157795208
12206	6304	1	157795209
10856	6305	1	157795210
16949	6305	1	157795211
14662	6306	1	157795212
15833	6306	1	157795213
2297	6307	1	157795214
8526	6307	1	157795215
13925	6308	1	157795216
17993	6309	1	157795217
18786	6310	1	157795218
307	6311	1	157795219
17603	6312	1	157795220
6985	6313	1	157795221
8998	6313	1	157795222
912	6314	1	157795223
8405	6314	1	157795224
11958	6314	1	157795225
14331	6314	1	157795226
6141	6315	1	157795227
7307	6315	1	157795228
8498	6315	1	157795229
8855	6316	1	157795230
10198	6316	1	157795231
10397	6316	1	157795232
14742	6316	1	157795233
17483	6316	1	157795234
17933	6316	1	157795235
323	6317	1	157795236
509	6317	1	157795237
7258	6317	1	157795238
2008	6318	1	157795239
10440	6318	1	157795240
13301	6318	1	157795241
3709	6319	1	157795242
8262	6319	1	157795243
17613	6319	1	157795244
2988	6320	1	157795245
5949	6320	1	157795246
15723	6321	1	157795247
18399	6321	1	157795248
13964	6322	1	157795249
8715	6323	1	157795250
1683	6324	1	157795251
4411	6324	1	157795252
4942	6324	1	157795253
11013	6325	1	157795254
5470	6326	1	157795255
7992	6326	1	157795256
18766	6326	1	157795257
6962	6327	1	157795258
5224	6328	1	157795259
15390	6328	1	157795260
7722	6329	1	157795261
10818	6330	1	157795262
2577	6331	1	157795263
13453	6331	1	157795264
16260	6331	1	157795265
13455	6332	1	157795266
14431	6333	1	157795267
616	6334	1	157795268
1680	6334	1	157795269
4903	6334	1	157795270
5051	6334	1	157795271
6417	6334	1	157795272
10862	6334	1	157795273
204	6335	1	157795274
10433	6335	1	157795275
12440	6335	1	157795276
14754	6335	1	157795277
16098	6335	1	157795278
16626	6335	1	157795279
4262	6336	1	157795280
9181	6336	1	157795281
14603	6336	1	157795282
15498	6336	1	157795283
18145	6336	1	157795284
18867	6336	1	157795285
9366	6337	1	157795286
2987	6338	1	157795287
16391	6338	1	157795288
4086	6339	1	157795289
8741	6339	1	157795290
517	6340	1	157795291
1527	6340	1	157795292
2564	6340	1	157795293
2658	6340	1	157795294
2876	6340	1	157795295
6574	6340	1	157795296
7677	6340	1	157795297
8198	6340	1	157795298
8863	6340	1	157795299
9505	6340	1	157795300
9798	6340	1	157795301
10031	6340	1	157795302
10064	6340	1	157795303
10218	6340	1	157795304
10375	6340	1	157795305
10685	6340	1	157795306
10712	6340	1	157795307
11103	6340	1	157795308
11552	6340	1	157795309
11658	6340	1	157795310
11994	6340	1	157795311
12436	6340	1	157795312
13126	6340	1	157795313
13227	6340	1	157795314
14729	6340	1	157795315
15013	6340	1	157795316
15302	6340	1	157795317
15426	6340	1	157795318
15608	6340	1	157795319
17087	6340	1	157795320
17939	6340	1	157795321
19124	6340	1	157795322
19335	6340	1	157795323
19426	6340	1	157795324
2355	6341	1	157795325
16161	6341	1	157795326
17493	6341	1	157795327
1129	6342	1	157795328
3692	6342	1	157795329
7561	6342	1	157795330
10358	6342	1	157795331
10771	6342	1	157795332
16402	6342	1	157795333
14021	6343	1	157795334
4007	6344	1	157795335
4170	6344	1	157795336
5261	6344	1	157795337
6833	6344	1	157795338
10744	6344	1	157795339
19154	6344	1	157795340
3536	6345	1	157795341
7991	6345	1	157795342
8509	6345	1	157795343
11187	6345	1	157795344
12481	6345	1	157795345
15631	6345	1	157795346
19167	6345	1	157795347
370	6346	1	157795348
962	6346	1	157795349
9931	6346	1	157795350
18763	6346	1	157795351
48	6347	1	157795352
2584	6347	1	157795353
2967	6347	1	157795354
5348	6347	1	157795355
7658	6347	1	157795356
7853	6347	1	157795357
8919	6347	1	157795358
10279	6347	1	157795359
10690	6347	1	157795360
11113	6347	1	157795361
12102	6347	1	157795362
13016	6347	1	157795363
13464	6347	1	157795364
14317	6347	1	157795365
18870	6347	1	157795366
18912	6347	1	157795367
4058	6348	1	157795368
4813	6349	1	157795369
6148	6349	1	157795370
8879	6349	1	157795371
16656	6349	1	157795372
17932	6350	1	157795373
6362	6351	1	157795374
7243	6351	1	157795375
199	6352	1	157795376
1107	6352	1	157795377
1580	6352	1	157795378
2056	6352	1	157795379
2635	6352	1	157795380
2787	6352	1	157795381
4941	6352	1	157795382
5022	6352	1	157795383
5650	6352	1	157795384
5959	6352	1	157795385
6664	6352	1	157795386
8904	6352	1	157795387
8914	6352	1	157795388
8938	6352	1	157795389
9729	6352	1	157795390
10151	6352	1	157795391
11342	6352	1	157795392
12128	6352	1	157795393
13519	6352	1	157795394
14145	6352	1	157795395
15633	6352	1	157795396
16914	6352	1	157795397
17194	6352	1	157795398
17672	6352	1	157795399
1605	6353	1	157795400
4689	6353	1	157795401
7465	6353	1	157795402
12568	6353	1	157795403
18951	6353	1	157795404
3992	6354	1	157795405
6689	6354	1	157795406
8675	6354	1	157795407
10119	6354	1	157795408
14135	6354	1	157795409
14373	6354	1	157795410
1274	6355	1	157795411
3531	6355	1	157795412
15456	6355	1	157795413
1242	6356	1	157795414
495	6357	1	157795415
1109	6357	1	157795416
1258	6357	1	157795417
7764	6357	1	157795418
8858	6357	1	157795419
9543	6357	1	157795420
9724	6357	1	157795421
11801	6357	1	157795422
62	6358	1	157795423
1204	6358	1	157795424
1242	6358	1	157795425
3146	6358	1	157795426
19005	6358	1	157795427
9516	6359	1	157795428
12507	6359	1	157795429
18051	6359	1	157795430
19071	6359	1	157795431
19111	6359	1	157795432
5319	6360	1	157795433
10427	6360	1	157795434
2112	6361	1	157795435
6351	6362	1	157795436
8910	6362	1	157795437
10836	6362	1	157795438
12209	6362	1	157795439
14126	6362	1	157795440
15702	6362	1	157795441
16208	6362	1	157795442
18345	6362	1	157795443
3273	6363	1	157795444
2219	6364	1	157795445
18945	6364	1	157795446
3091	6365	1	157795447
4517	6365	1	157795448
8272	6365	1	157795449
8587	6365	1	157795450
10693	6365	1	157795451
12042	6365	1	157795452
12689	6365	1	157795453
13279	6365	1	157795454
13587	6365	1	157795455
13739	6365	1	157795456
14709	6365	1	157795457
16743	6365	1	157795458
16830	6365	1	157795459
17306	6365	1	157795460
17471	6365	1	157795461
18362	6365	1	157795462
19480	6365	1	157795463
3190	6366	1	157795464
7533	6367	1	157795465
11353	6367	1	157795466
15780	6367	1	157795467
16676	6367	1	157795468
1088	6368	1	157795469
1892	6368	1	157795470
2089	6368	1	157795471
4984	6368	1	157795472
7634	6368	1	157795473
10800	6368	1	157795474
11223	6368	1	157795475
12256	6368	1	157795476
15083	6368	1	157795477
6841	6369	1	157795478
17416	6370	1	157795479
12258	6371	1	157795480
17621	6371	1	157795481
13118	6372	1	157795482
4103	6373	1	157795483
14049	6374	1	157795484
15189	6374	1	157795485
14417	6375	1	157795486
18035	6375	1	157795487
9715	6376	1	157795488
267	6377	1	157795489
1621	6377	1	157795490
1797	6377	1	157795491
2090	6377	1	157795492
3551	6377	1	157795493
5175	6377	1	157795494
5631	6377	1	157795495
5632	6377	1	157795496
5963	6377	1	157795497
6576	6377	1	157795498
7379	6377	1	157795499
8911	6377	1	157795500
10087	6377	1	157795501
10088	6377	1	157795502
12125	6377	1	157795503
15648	6377	1	157795504
4067	6378	1	157795505
9103	6378	1	157795506
1329	6379	1	157795507
4275	6379	1	157795508
17029	6379	1	157795509
17709	6379	1	157795510
2708	6380	1	157795511
5434	6380	1	157795512
9842	6380	1	157795513
12673	6380	1	157795514
3082	6381	1	157795515
5661	6381	1	157795516
6276	6381	1	157795517
18199	6381	1	157795518
12839	6382	1	157795519
1187	6383	1	157795520
9834	6383	1	157795521
17151	6384	1	157795522
2987	6385	1	157795523
18873	6386	1	157795524
13940	6387	1	157795525
2361	6388	1	157795526
5237	6389	1	157795527
4388	6390	1	157795528
1274	6391	1	157795529
4717	6391	1	157795530
5639	6391	1	157795531
12818	6391	1	157795532
17657	6391	1	157795533
18349	6391	1	157795534
16896	6392	1	157795535
16214	6393	1	157795536
4557	6394	1	157795537
19027	6394	1	157795538
11299	6395	1	157795539
7838	6396	1	157795540
18315	6397	1	157795541
18740	6397	1	157795542
806	6398	1	157795543
11762	6398	1	157795544
12016	6399	1	157795545
7096	6400	1	157795546
7408	6401	1	157795547
17664	6401	1	157795548
2581	6402	1	157795549
3971	6402	1	157795550
13010	6402	1	157795551
3531	6403	1	157795552
3165	6404	1	157795553
8354	6405	1	157795554
8543	6405	1	157795555
14129	6405	1	157795556
2493	6406	1	157795557
4257	6406	1	157795558
5587	6406	1	157795559
7124	6406	1	157795560
10809	6406	1	157795561
13322	6406	1	157795562
15468	6406	1	157795563
16379	6406	1	157795564
17205	6406	1	157795565
85	6407	1	157795566
1349	6407	1	157795567
2475	6407	1	157795568
2799	6407	1	157795569
4967	6407	1	157795570
5328	6407	1	157795571
5609	6407	1	157795572
6099	6407	1	157795573
7712	6407	1	157795574
7950	6407	1	157795575
11749	6407	1	157795576
11847	6407	1	157795577
12158	6407	1	157795578
12291	6407	1	157795579
12654	6407	1	157795580
14124	6407	1	157795581
14826	6407	1	157795582
14988	6407	1	157795583
15823	6407	1	157795584
17124	6407	1	157795585
18814	6407	1	157795586
18873	6407	1	157795587
19002	6408	1	157795588
9216	6409	1	157795589
8943	6410	1	157795590
11776	6410	1	157795591
370	6411	1	157795592
804	6411	1	157795593
840	6411	1	157795594
981	6411	1	157795595
1425	6411	1	157795596
2790	6411	1	157795597
2815	6411	1	157795598
3207	6411	1	157795599
3232	6411	1	157795600
3307	6411	1	157795601
3805	6411	1	157795602
3984	6411	1	157795603
4246	6411	1	157795604
4254	6411	1	157795605
4436	6411	1	157795606
4696	6411	1	157795607
4912	6411	1	157795608
4932	6411	1	157795609
4980	6411	1	157795610
5103	6411	1	157795611
5104	6411	1	157795612
5174	6411	1	157795613
5276	6411	1	157795614
5604	6411	1	157795615
6684	6411	1	157795616
7475	6411	1	157795617
7669	6411	1	157795618
8263	6411	1	157795619
8399	6411	1	157795620
8817	6411	1	157795621
8862	6411	1	157795622
8974	6411	1	157795623
9068	6411	1	157795624
9081	6411	1	157795625
9256	6411	1	157795626
9495	6411	1	157795627
9602	6411	1	157795628
9931	6411	1	157795629
10258	6411	1	157795630
10796	6411	1	157795631
11478	6411	1	157795632
11977	6411	1	157795633
12019	6411	1	157795634
12564	6411	1	157795635
12710	6411	1	157795636
13675	6411	1	157795637
13989	6411	1	157795638
14006	6411	1	157795639
15305	6411	1	157795640
15376	6411	1	157795641
15513	6411	1	157795642
15866	6411	1	157795643
16355	6411	1	157795644
16794	6411	1	157795645
17072	6411	1	157795646
17116	6411	1	157795647
17228	6411	1	157795648
17301	6411	1	157795649
18067	6411	1	157795650
18080	6411	1	157795651
8480	6412	1	157795652
14045	6412	1	157795653
14195	6412	1	157795654
14893	6412	1	157795655
16106	6412	1	157795656
18791	6412	1	157795657
164	6413	1	157795658
9142	6413	1	157795659
15772	6413	1	157795660
18145	6413	1	157795661
18897	6413	1	157795662
19270	6413	1	157795663
1920	6414	1	157795664
8938	6415	1	157795665
10270	6415	1	157795666
16229	6415	1	157795667
17194	6415	1	157795668
8694	6416	1	157795669
16284	6416	1	157795670
1885	6417	1	157795671
4564	6417	1	157795672
6334	6417	1	157795673
7901	6417	1	157795674
10350	6417	1	157795675
11413	6417	1	157795676
15763	6417	1	157795677
16925	6417	1	157795678
210	6418	1	157795679
268	6419	1	157795680
599	6419	1	157795681
1261	6419	1	157795682
2437	6419	1	157795683
6527	6419	1	157795684
9130	6419	1	157795685
10366	6419	1	157795686
11468	6419	1	157795687
12656	6419	1	157795688
13392	6419	1	157795689
14765	6419	1	157795690
15819	6419	1	157795691
16284	6419	1	157795692
17324	6419	1	157795693
17477	6419	1	157795694
18240	6419	1	157795695
18315	6419	1	157795696
18740	6419	1	157795697
19131	6419	1	157795698
9712	6420	1	157795699
6131	6421	1	157795700
5048	6422	1	157795701
